,mmsi,time,lon,lat,imo,vessel_name,dim_bow,dim_stern,dim_port,dim_star,ship_type,ship_type_txt
0,0,1474464650,-59.18689,46.0562533333,,,,,,,,
1,0,1474464688,-59.1882083333,46.0601783333,,,,,,,,
2,0,1474464694,-59.188415,46.0607966667,,,,,,,,
3,0,1474464777,-59.1912866667,46.0694716667,,,,,,,,
4,0,1474464805,-59.1922666667,46.0723683333,,,,,,,,
5,0,1474464865,-59.194285,46.078565,,,,,,,,
6,0,1474464970,-59.1978566667,46.0894983333,,,,,,,,
7,205567000,1454471330,-59.2065666667,45.7840166667,9317559,LOWLANDS OPAL,165,25,10,22,70,Cargo ships
8,205567000,1454471332,-59.2065666667,45.7840166667,9317559,LOWLANDS OPAL,165,25,10,22,70,Cargo ships
9,205567000,1454471340,-59.2069833333,45.78445,9317559,LOWLANDS OPAL,165,25,10,22,70,Cargo ships
10,205567000,1454471350,-59.2073,45.7848166667,9317559,LOWLANDS OPAL,165,25,10,22,70,Cargo ships
11,209016000,1475270698,-59.053675,45.9305216667,9415210,TORRENT,160,25,11,13,70,Cargo ships
12,209016000,1475270778,-59.055935,45.9350783333,9415210,TORRENT,160,25,11,13,70,Cargo ships
13,209016000,1475270798,-59.0564283333,45.9362116667,9415210,TORRENT,160,25,11,13,70,Cargo ships
14,209016000,1475270808,-59.05665,45.9367183333,9415210,TORRENT,160,25,11,13,70,Cargo ships
15,209016000,1475270858,-59.05802,45.9394983333,9415210,TORRENT,160,25,11,13,70,Cargo ships
16,209016000,1475270868,-59.058325,45.9401133333,9415210,TORRENT,160,25,11,13,70,Cargo ships
17,209016000,1475270988,-59.06169,45.9468016667,9415210,TORRENT,160,25,11,13,70,Cargo ships
18,209182000,1479711043,-59.0717433333,46.0486733333,9459979,SHOVELER,156,29,12,12,70,Cargo ships
19,209182000,1479711053,-59.07115,46.0490466667,9459979,SHOVELER,156,29,12,12,70,Cargo ships
20,209182000,1479711064,-59.0705233333,46.04947,9459979,SHOVELER,156,29,12,12,70,Cargo ships
21,209182000,1479711093,-59.069015,46.0506733333,9459979,SHOVELER,156,29,12,12,70,Cargo ships
22,209182000,1479711113,-59.0680333333,46.0515466667,9459979,SHOVELER,156,29,12,12,70,Cargo ships
23,209182000,1479711124,-59.0675016667,46.0520283333,9459979,SHOVELER,156,29,12,12,70,Cargo ships
24,209182000,1479711143,-59.0665966667,46.0528816667,9459979,SHOVELER,156,29,12,12,70,Cargo ships
25,209182000,1479711203,-59.0634716667,46.055305,9459979,SHOVELER,156,29,12,12,70,Cargo ships
26,209182000,1479711302,-59.057305,46.0589566667,9459979,SHOVELER,156,29,12,12,70,Cargo ships
27,209182000,1479711323,-59.0560966667,46.0598516667,9459979,SHOVELER,156,29,12,12,70,Cargo ships
28,209463000,1456680666,-58.8535316667,45.912015,9230919,BLUEWING,158,29,19,5,70,Cargo ships
29,209463000,1456680705,-58.8556566667,45.9132866667,9230919,BLUEWING,158,29,19,5,70,Cargo ships
30,209463000,1456680806,-58.8609466667,45.9164716667,9230919,BLUEWING,158,29,19,5,70,Cargo ships
31,209463000,1456680946,-58.8684216667,45.9209383333,9230919,BLUEWING,158,29,19,5,70,Cargo ships
32,209463000,1456681307,-58.88746,45.9329816667,9230919,BLUEWING,158,29,19,5,70,Cargo ships
33,209463000,1456681327,-58.88849,45.93366,9230919,BLUEWING,158,29,19,5,70,Cargo ships
34,209463000,1456681336,-58.88896,45.9339666667,9230919,BLUEWING,158,29,19,5,70,Cargo ships
35,209463000,1456681387,-58.8915633333,45.9356416667,9230919,BLUEWING,158,29,19,5,70,Cargo ships
36,209463000,1456681407,-58.8927233333,45.9363933333,9230919,BLUEWING,158,29,19,5,70,Cargo ships
37,209463000,1456681417,-58.8932533333,45.936715,9230919,BLUEWING,158,29,19,5,70,Cargo ships
38,209463000,1456681447,-58.8947433333,45.9376583333,9230919,BLUEWING,158,29,19,5,70,Cargo ships
39,209463000,1456681467,-58.895935,45.938385,9230919,BLUEWING,158,29,19,5,70,Cargo ships
40,209463000,1456681537,-58.8995533333,45.9406816667,9230919,BLUEWING,158,29,19,5,70,Cargo ships
41,209463000,1456681558,-58.9007383333,45.9414216667,9230919,BLUEWING,158,29,19,5,70,Cargo ships
42,209463000,1456681587,-58.90234,45.9423966667,9230919,BLUEWING,158,29,19,5,70,Cargo ships
43,209463000,1456682526,-58.951685,45.97426,9230919,BLUEWING,158,29,19,5,70,Cargo ships
44,209463000,1456682586,-58.95473,45.9762466667,9230919,BLUEWING,158,29,19,5,70,Cargo ships
45,209463000,1456682608,-58.9557583333,45.9769,9230919,BLUEWING,158,29,19,5,70,Cargo ships
46,209463000,1456682766,-58.9642016667,45.9820116667,9230919,BLUEWING,158,29,19,5,70,Cargo ships
47,209463000,1456682826,-58.96738,45.983975,9230919,BLUEWING,158,29,19,5,70,Cargo ships
48,209463000,1456683129,-58.983375,45.9939433333,9230919,BLUEWING,158,29,19,5,70,Cargo ships
49,209463000,1456686276,-59.15136,46.0977683333,9230919,BLUEWING,158,29,19,5,70,Cargo ships
50,209463000,1456686316,-59.153695,46.099185,9230919,BLUEWING,158,29,19,5,70,Cargo ships
51,209463000,1456686407,-59.1586733333,46.1022433333,9230919,BLUEWING,158,29,19,5,70,Cargo ships
52,209463000,1457225689,-58.9733166667,45.8994483333,9230919,BLUEWING,158,29,19,5,70,Cargo ships
53,209463000,1457228028,-58.89762,45.8432266667,9230919,BLUEWING,158,29,19,5,70,Cargo ships
54,209463000,1457228088,-58.8953616667,45.8418266667,9230919,BLUEWING,158,29,19,5,70,Cargo ships
55,209463000,1457228091,-58.8953616667,45.8418266667,9230919,BLUEWING,158,29,19,5,70,Cargo ships
56,209463000,1457228128,-58.8938816667,45.8408933333,9230919,BLUEWING,158,29,19,5,70,Cargo ships
57,209463000,1457228148,-58.8931466667,45.8403666667,9230919,BLUEWING,158,29,19,5,70,Cargo ships
58,209463000,1457228151,-58.8931466667,45.8403666667,9230919,BLUEWING,158,29,19,5,70,Cargo ships
59,209463000,1457228208,-58.890895,45.8388766667,9230919,BLUEWING,158,29,19,5,70,Cargo ships
60,209463000,1457228228,-58.8901683333,45.8383533333,9230919,BLUEWING,158,29,19,5,70,Cargo ships
61,209463000,1457228256,-58.8890733333,45.8377216667,9230919,BLUEWING,158,29,19,5,70,Cargo ships
62,209463000,1457228268,-58.8887283333,45.8375,9230919,BLUEWING,158,29,19,5,70,Cargo ships
63,209648000,1455812483,-58.7675166667,46.0554166667,9127124,CAPE MARY,246,43,24,21,70,Cargo ships
64,209648000,1455812522,-58.7705166667,46.0561166667,9127124,CAPE MARY,246,43,24,21,70,Cargo ships
65,209648000,1455812541,-58.77195,46.05645,9127124,CAPE MARY,246,43,24,21,70,Cargo ships
66,209648000,1455812562,-58.7735166667,46.0568,9127124,CAPE MARY,246,43,24,21,70,Cargo ships
67,209648000,1455812582,-58.775,46.05715,9127124,CAPE MARY,246,43,24,21,70,Cargo ships
68,209648000,1455812600,-58.77645,46.0574666667,9127124,CAPE MARY,246,43,24,21,70,Cargo ships
69,209648000,1455812630,-58.7787166667,46.0579666667,9127124,CAPE MARY,246,43,24,21,70,Cargo ships
70,209648000,1455812642,-58.7795666667,46.0581666667,9127124,CAPE MARY,246,43,24,21,70,Cargo ships
71,209648000,1455812762,-58.7886833333,46.0602166667,9127124,CAPE MARY,246,43,24,21,70,Cargo ships
72,209648000,1455812781,-58.7901333333,46.0605666667,9127124,CAPE MARY,246,43,24,21,70,Cargo ships
73,209648000,1455813787,-58.8689333333,46.0775166667,9127124,CAPE MARY,246,43,24,21,70,Cargo ships
74,209648000,1455813847,-58.8736666667,46.0784666667,9127124,CAPE MARY,246,43,24,21,70,Cargo ships
75,209648000,1455813866,-58.8751833333,46.07875,9127124,CAPE MARY,246,43,24,21,70,Cargo ships
76,209648000,1455814246,-58.90525,46.0846,9127124,CAPE MARY,246,43,24,21,70,Cargo ships
77,209648000,1455814306,-58.91,46.0854666667,9127124,CAPE MARY,246,43,24,21,70,Cargo ships
78,209648000,1455814406,-58.9178166667,46.08695,9127124,CAPE MARY,246,43,24,21,70,Cargo ships
79,209648000,1455814466,-58.9226333333,46.0879166667,9127124,CAPE MARY,246,43,24,21,70,Cargo ships
80,209648000,1455814567,-58.9304333333,46.08955,9127124,CAPE MARY,246,43,24,21,70,Cargo ships
81,209648000,1455814585,-58.9319,46.08985,9127124,CAPE MARY,246,43,24,21,70,Cargo ships
82,209648000,1455814627,-58.9350833333,46.09045,9127124,CAPE MARY,246,43,24,21,70,Cargo ships
